,recency_days,frequency,total_amount
925,2056.0,1.0,144.56
926,1998.0,1.0,167.51
927,1977.0,1.0,56.78
928,2194.0,1.0,230.62
929,1936.0,2.0,347.55
930,1783.0,1.0,399.62
931,2084.0,1.0,197.11
932,1938.0,1.0,235.18
933,2126.0,1.0,87.7
934,1849.0,1.0,118.43
935,1757.0,1.0,59.0
936,1734.0,1.0,282.07
937,1797.0,1.0,71.78
938,1909.0,1.0,62.37
939,1848.0,1.0,740.9699999999999
940,1711.0,1.0,279.88
941,1712.0,1.0,153.1
942,2091.0,1.0,56.69
943,1775.0,1.0,21.49
944,1855.0,1.0,71.25
945,2068.0,1.0,85.16
946,2224.0,1.0,106.84
947,2135.0,1.0,150.05
948,2199.0,1.0,43.86
949,2222.0,1.0,197.68
950,2221.0,1.0,101.19
951,1776.0,1.0,405.03
952,2068.0,1.0,34.78
953,1917.0,1.0,158.89
954,1862.0,2.0,194.57
955,1813.0,1.0,34.13
956,1780.0,1.0,110.41
957,1887.0,1.0,60.0
958,2093.0,1.0,117.13
959,1848.0,1.0,2024.31
960,2207.0,1.0,101.2
961,2051.0,1.0,72.66
962,2233.0,1.0,136.52
963,1893.0,1.0,47.69
964,1997.0,1.0,42.78
965,2037.0,1.0,129.32
966,1758.0,1.0,81.16
967,1978.0,1.0,32.77
968,1726.0,1.0,145.94
969,1890.0,1.0,146.96
970,1825.0,1.0,214.44
971,1987.0,1.0,96.81
972,1737.0,1.0,75.11
973,1835.0,1.0,37.13
974,1899.0,1.0,268.18
975,2032.0,1.0,134.83
976,1860.0,1.0,31.22
977,1717.0,1.0,456.76
978,2111.0,1.0,119.48
979,2040.0,1.0,174.74
980,1912.0,1.0,185.11
981,2228.0,1.0,176.23
982,2076.0,1.0,75.07
983,1706.0,1.0,117.81
984,1791.0,1.0,69.22
985,1984.0,1.0,221.39
986,1937.0,1.0,56.79
987,1793.0,1.0,69.22
988,2099.0,1.0,85.34
989,1810.0,1.0,142.34
990,2104.0,1.0,142.56
991,1736.0,1.0,117.45
992,2055.0,1.0,1377.5
993,2119.0,1.0,51.01
994,1861.0,1.0,22.38
995,2040.0,1.0,195.13
996,1883.0,1.0,81.72
997,1807.0,1.0,190.0
998,2150.0,1.0,132.63
999,1936.0,1.0,141.72
1000,2084.0,1.0,83.69
1001,2212.0,1.0,121.8
1002,2076.0,1.0,131.57
1003,2157.0,1.0,219.19
1004,2143.0,1.0,26.01
1005,1720.0,1.0,2512.53
1006,1807.0,1.0,158.92
1007,1913.0,1.0,131.01999999999998
1008,1887.0,1.0,34.47
1009,1786.0,1.0,175.98
1010,2031.0,1.0,76.65
1011,1796.0,1.0,40.66
1012,1736.0,1.0,67.54
1013,1990.0,1.0,819.09
1014,2163.0,1.0,188.75
1015,2108.0,1.0,46.0
1016,2160.0,1.0,90.7
1017,1882.0,1.0,130.56
1018,2024.0,1.0,81.91
1019,1978.0,1.0,68.02
1020,1903.0,1.0,165.24
1021,2020.0,1.0,29.09
1022,1969.0,1.0,105.07
1023,1922.0,1.0,27.77
1024,1933.0,1.0,99.13
1025,1813.0,1.0,157.91
1026,1965.0,1.0,63.82
1027,1924.0,1.0,315.33
1028,1742.0,1.0,155.98
1029,2076.0,1.0,31.84
1030,2006.0,1.0,128.22
1031,1750.0,1.0,49.29
1032,2182.0,1.0,642.76
1033,1931.0,1.0,67.5
1034,1989.0,1.0,73.57
1035,1929.0,1.0,423.17
1036,2061.0,1.0,81.89
1037,1805.0,1.0,75.78
1038,1916.0,1.0,36.78
1039,2125.0,1.0,24.09
1040,2101.0,1.0,150.69
1041,1965.0,1.0,95.22
1042,1930.0,2.0,96.63
1043,1969.0,1.0,60.94
1044,2163.0,1.0,472.63
1045,2074.0,1.0,55.27
1046,1746.0,1.0,216.5
1047,1773.0,1.0,101.55
1048,1766.0,1.0,2158.57
1049,2017.0,1.0,819.32
1050,1807.0,2.0,1934.82
1051,1843.0,2.0,68.86
1052,1832.0,1.0,99.52
1053,2231.0,1.0,510.08
1054,1880.0,1.0,71.72
1055,1847.0,1.0,49.03
1056,1915.0,1.0,136.54
1057,2066.0,1.0,185.69
1058,2088.0,1.0,260.0
1059,1814.0,1.0,211.85
1060,1855.0,1.0,78.38
1061,1925.0,1.0,44.0
1062,1786.0,1.0,137.45
1063,1908.0,1.0,91.78
1064,1811.0,1.0,161.05
1065,1904.0,1.0,34.0
1066,2080.0,1.0,285.7
1067,2188.0,1.0,115.71
1068,1817.0,1.0,102.53
1069,1904.0,1.0,127.53
1070,1882.0,1.0,36.68
1071,2013.0,1.0,361.2
1072,2116.0,1.0,259.46
1073,1800.0,1.0,94.11
1074,2094.0,1.0,166.71
1075,1893.0,2.0,290.96
1076,1977.0,1.0,83.23
1077,2167.0,1.0,60.1
1078,2097.0,1.0,73.47
1079,1793.0,1.0,89.36
1080,1834.0,1.0,536.8
1081,1854.0,1.0,5355.599999999999
1082,1773.0,1.0,38.85
1083,1995.0,1.0,35.77
1084,1721.0,1.0,73.19
1085,1720.0,1.0,52.92
1086,1989.0,1.0,72.94
1087,1737.0,1.0,122.84
1088,1768.0,1.0,61.48
1089,1830.0,1.0,50.18
1090,1793.0,1.0,37.69
1091,1961.0,1.0,45.78
1092,1980.0,1.0,122.4
1093,1974.0,1.0,39.09
1094,2284.0,1.0,200.04
1095,2048.0,1.0,76.37
1096,1863.0,1.0,75.85
1097,2022.0,1.0,54.0
1098,1818.0,1.0,82.35
1099,1925.0,1.0,702.97
1100,1879.0,1.0,447.86
1101,2068.0,1.0,31.69
1102,1718.0,1.0,178.03
1103,1721.0,1.0,589.96
1104,1742.0,1.0,451.2
1105,2126.0,1.0,81.89
1106,2090.0,1.0,67.62
1107,1887.0,1.0,127.52
1108,1902.0,1.0,805.95
1109,1884.0,1.0,63.1
1110,2095.0,1.0,36.78
1111,2092.0,1.0,84.14
1112,1923.0,1.0,35.0
1113,1750.0,1.0,69.53
1114,1769.0,1.0,193.0
1115,2221.0,1.0,101.78
1116,1902.0,1.0,95.8
1117,2142.0,1.0,50.65
1118,1971.0,1.0,34.1
1119,1764.0,1.0,168.84
1120,2241.0,1.0,49.42
1121,2014.0,1.0,48.27
1122,1800.0,1.0,788.23
1123,1719.0,1.0,285.59
1124,1719.0,1.0,398.74
1125,1841.0,1.0,88.36
1126,1824.0,1.0,245.51
1127,2167.0,1.0,794.18
1128,1781.0,1.0,199.22
1129,1769.0,1.0,86.41
1130,2107.0,1.0,46.09
1131,2015.0,1.0,3206.0
1132,1756.0,2.0,71.88
1133,2114.0,2.0,73.04
1134,1814.0,1.0,93.91
1135,2058.0,1.0,64.1
1136,2180.0,1.0,84.45
1137,1840.0,1.0,82.9
1138,1741.0,1.0,116.8
1139,1921.0,1.0,251.12
1140,1930.0,1.0,36.11
1141,1726.0,1.0,37.46
1142,1729.0,1.0,182.81
1143,2246.0,1.0,1826.07
1144,1713.0,1.0,118.49
1145,1967.0,1.0,44.09
1146,1832.0,1.0,40.13
1147,1805.0,1.0,149.45
1148,1971.0,1.0,65.68
1149,1926.0,1.0,169.01
1150,1841.0,1.0,51.88
1151,1735.0,2.0,669.22
1152,2052.0,1.0,811.98
1153,1881.0,1.0,86.02
1154,1774.0,1.0,296.04
1155,2170.0,1.0,84.03
1156,1902.0,1.0,54.17
1157,1932.0,1.0,117.31
1158,1828.0,1.0,148.35
1159,1821.0,1.0,64.03
1160,1906.0,1.0,37.09
1161,1805.0,1.0,126.74
1162,2152.0,1.0,24.09
1163,1907.0,1.0,64.1
1164,1846.0,1.0,43.22
1165,1866.0,1.0,62.39
1166,2193.0,1.0,62.43
1167,1993.0,1.0,214.04
1168,2029.0,1.0,635.75
1169,1996.0,2.0,155.0
1170,1845.0,1.0,49.23
1171,1894.0,1.0,43.47
1172,1932.0,1.0,35.77
1173,1938.0,1.0,30.0
1174,2178.0,1.0,57.68
1175,2093.0,1.0,70.72
1176,2115.0,1.0,102.03
1177,1821.0,1.0,153.92
1178,1781.0,1.0,117.96
1179,2117.0,1.0,131.36
1180,2105.0,1.0,834.0
1181,1793.0,1.0,208.14
1182,1748.0,1.0,122.55
1183,1867.0,1.0,50.13
1184,2037.0,1.0,62.67
1185,1892.0,1.0,106.38
1186,2050.0,1.0,21.1
1187,1733.0,1.0,308.12
1188,1791.0,2.0,5999.04
1189,2038.0,1.0,81.99
1190,2155.0,1.0,67.6
1191,1742.0,1.0,511.23
1192,1931.0,1.0,19.85
1193,2003.0,1.0,139.04
1194,2205.0,1.0,65.95
1195,2157.0,1.0,114.35
1196,2038.0,1.0,100.86
1197,1805.0,1.0,67.13
1198,1816.0,1.0,140.88
1199,2266.0,1.0,54.11
1200,1897.0,1.0,93.92
1201,1922.0,1.0,335.48
1202,1972.0,1.0,39.09
1203,2090.0,1.0,116.96
1204,1990.0,1.0,72.45
1205,1924.0,1.0,60.7
1206,2216.0,1.0,199.49
1207,1925.0,1.0,72.15
1208,1810.0,1.0,98.52
1209,2182.0,1.0,373.13
1210,1812.0,1.0,482.44
1211,2132.0,1.0,127.92
1212,1869.0,1.0,315.08
1213,2027.0,1.0,71.63
1214,1839.0,1.0,189.07
1215,2203.0,1.0,140.05
1216,1990.0,1.0,62.59
1217,1863.0,1.0,65.03
1218,2182.0,1.0,88.07
1219,2018.0,1.0,40.79
1220,1751.0,1.0,112.05
1221,1801.0,1.0,71.04
1222,2254.0,1.0,58.86
1223,2156.0,1.0,79.71
1224,2177.0,1.0,72.05000000000001
1225,1758.0,2.0,1174.1
1226,2284.0,1.0,44.95
1227,1771.0,1.0,99.45
1228,1786.0,1.0,138.71
1229,1779.0,1.0,133.71
1230,1712.0,1.0,40.96
1231,1765.0,1.0,788.53
1232,2019.0,1.0,29.77
1233,2084.0,1.0,31.0
1234,2216.0,1.0,30.7
1235,2135.0,1.0,90.73
1236,1964.0,1.0,50.62
1237,1730.0,1.0,37.79
1238,1773.0,1.0,230.19
1239,1736.0,1.0,122.87
1240,2164.0,1.0,97.21
1241,1825.0,1.0,195.48
1242,1706.0,1.0,136.93
1243,2039.0,1.0,96.26
1244,1828.0,1.0,132.64
1245,1793.0,1.0,173.77
1246,1807.0,1.0,48.99
1247,1958.0,1.0,40.85
1248,1714.0,1.0,238.67
1249,2213.0,1.0,133.47
1250,1776.0,1.0,32.94
1251,2188.0,1.0,75.53
1252,1729.0,1.0,159.35
1253,2024.0,1.0,117.26
1254,1828.0,1.0,117.35
1255,1985.0,1.0,91.18
1256,1977.0,1.0,65.71
1257,1768.0,1.0,190.33
1258,2253.0,1.0,3602.47
1259,2284.0,1.0,2240.25
1260,1846.0,1.0,78.99
1261,2125.0,1.0,132.02
1262,1914.0,1.0,221.79
1263,1795.0,1.0,68.33
1264,2259.0,1.0,138.26
1265,1735.0,1.0,308.79
1266,1990.0,1.0,2091.53
1267,1817.0,1.0,677.7
1268,1716.0,1.0,113.9
1269,1913.0,1.0,56.78
1270,1712.0,1.0,173.68
1271,1749.0,1.0,264.52
1272,1707.0,1.0,144.95
1273,1725.0,1.0,54.14
1274,1711.0,1.0,273.72
1275,1744.0,1.0,66.67
1276,2050.0,1.0,39.75
1277,1838.0,2.0,645.53
1278,2281.0,1.0,370.72
1279,1903.0,1.0,69.03
1280,1804.0,1.0,112.88
1281,1741.0,1.0,66.58
1282,1820.0,1.0,42.78
1283,2145.0,1.0,180.51
1284,1845.0,1.0,116.24
1285,1921.0,1.0,38.09
1286,1860.0,1.0,115.35
1287,2201.0,1.0,50.51
1288,1876.0,1.0,194.89
1289,1842.0,1.0,62.3
1290,2163.0,1.0,871.38
1291,1978.0,1.0,195.12
1292,1804.0,1.0,121.7
1293,2218.0,1.0,109.24
1294,2196.0,1.0,33.42
1295,1780.0,1.0,271.08
1296,2042.0,1.0,128.09
1297,1776.0,1.0,438.88
1298,1875.0,1.0,85.62
1299,1894.0,1.0,798.02
1300,1877.0,1.0,102.84
1301,1991.0,1.0,106.97
1302,1887.0,1.0,65.63
1303,1784.0,1.0,48.93
1304,2195.0,1.0,78.55
1305,2259.0,1.0,27.04
1306,1741.0,1.0,117.43
1307,2181.0,2.0,120.84
1308,1926.0,1.0,253.79
1309,1877.0,1.0,146.96
1310,2224.0,1.0,139.33
1311,2185.0,1.0,45.96
1312,2174.0,1.0,77.66
1313,2138.0,1.0,33.09
1314,2121.0,1.0,580.6
1315,1855.0,1.0,269.21
1316,1909.0,1.0,189.46
1317,2255.0,1.0,94.28
1318,2190.0,1.0,81.78
1319,2068.0,1.0,99.95
1320,1822.0,1.0,104.44
1321,2148.0,1.0,124.42
1322,2029.0,1.0,47.63
1323,1884.0,1.0,200.55
1324,2180.0,1.0,354.08
1325,1857.0,1.0,337.83
1326,1993.0,1.0,75.07
1327,1760.0,1.0,178.41
1328,1999.0,1.0,68.7
1329,2010.0,1.0,66.1
1330,1815.0,1.0,169.13
1331,2080.0,1.0,4539.96
1332,2246.0,1.0,64.52
1333,1707.0,1.0,40.97
1334,2255.0,1.0,161.02
1335,1773.0,1.0,116.88
1336,2196.0,1.0,193.17
1337,2032.0,1.0,55.84
1338,2001.0,1.0,120.39
1339,1797.0,1.0,138.25
1340,2029.0,1.0,77.66
1341,2083.0,1.0,73.15
1342,2154.0,1.0,109.5
1343,1825.0,1.0,47.61
1344,2102.0,1.0,187.99
1345,1714.0,1.0,665.0699999999999
1346,2034.0,1.0,293.75
1347,1743.0,1.0,97.3
1348,1726.0,1.0,1764.42
1349,1760.0,1.0,35.45
1350,1942.0,1.0,91.97
1351,1856.0,1.0,487.16
1352,1785.0,1.0,213.73
1353,1748.0,1.0,1147.48
1354,1904.0,1.0,122.62
1355,1750.0,1.0,123.02
1356,1808.0,1.0,157.78
1357,1778.0,1.0,158.59
1358,2125.0,1.0,219.63
1359,1888.0,1.0,111.62
1360,1841.0,1.0,63.61
1361,1924.0,1.0,42.58
1362,1782.0,1.0,110.66
1363,1974.0,1.0,437.6
1364,1817.0,1.0,70.24
1365,1729.0,1.0,247.99
1366,2267.0,1.0,273.18
1367,1919.0,1.0,29.44
1368,1902.0,1.0,38.01
1369,1857.0,1.0,24.22
1370,2139.0,1.0,2026.54
1371,1974.0,1.0,73.15
1372,1882.0,1.0,199.73
1373,1738.0,2.0,72.65
1374,1855.0,1.0,362.66
1375,2111.0,1.0,72.14
1376,1944.0,1.0,142.06
1377,1823.0,1.0,448.51
1378,1965.0,1.0,82.82
1379,1770.0,1.0,190.33
1380,1980.0,1.0,34.8
1381,2121.0,1.0,75.07
1382,1883.0,1.0,554.4
1383,2283.0,1.0,81.78
1384,1757.0,1.0,175.86
1385,1784.0,1.0,82.12
1386,2171.0,2.0,99.45
1387,1821.0,1.0,102.17
1388,2164.0,1.0,51.87
1389,1988.0,1.0,358.54
1390,1755.0,1.0,68.45
1391,1804.0,1.0,346.76
1392,2020.0,1.0,107.07
1393,1909.0,1.0,70.81
1394,2141.0,1.0,42.0
1395,2244.0,1.0,34.01
1396,1848.0,1.0,141.02
1397,2106.0,1.0,293.36
1398,2017.0,1.0,28.0
1399,2265.0,1.0,115.11
1400,2023.0,1.0,131.08
1401,1877.0,1.0,109.5
1402,1918.0,1.0,184.92
1403,1772.0,1.0,347.31
1404,1911.0,1.0,106.38
1405,1878.0,1.0,258.29
1406,1827.0,1.0,56.22
1407,1742.0,2.0,238.55
1408,1978.0,1.0,58.3
1409,2229.0,1.0,98.08
1410,2012.0,1.0,228.62
1411,1866.0,1.0,211.14
1412,2083.0,1.0,103.55
1413,1974.0,1.0,271.35
1414,2276.0,1.0,77.99
1415,1931.0,1.0,210.76
1416,1913.0,1.0,41.6
1417,1999.0,1.0,99.43
1418,1978.0,1.0,758.29
1419,2034.0,1.0,58.59
1420,2173.0,1.0,109.93
1421,1956.0,1.0,104.73
1422,2134.0,1.0,181.77
1423,1739.0,1.0,161.01
1424,1955.0,1.0,471.0
1425,1864.0,1.0,94.54
1426,1725.0,1.0,319.43
1427,1983.0,1.0,108.4
1428,1708.0,1.0,69.09
1429,1730.0,1.0,211.16
1430,1742.0,1.0,349.93
1431,1925.0,1.0,596.86
1432,2033.0,1.0,146.66
1433,1805.0,1.0,22.29
1434,1931.0,1.0,3285.08
1435,1785.0,1.0,111.87
1436,2072.0,1.0,451.34
1437,2219.0,1.0,114.9
1438,1970.0,1.0,24.6
1439,1812.0,1.0,154.34
1440,1888.0,1.0,43.59
1441,1739.0,1.0,138.24
1442,2135.0,1.0,53.01
1443,1906.0,1.0,147.16
1444,2009.0,1.0,83.86
1445,2068.0,1.0,195.0
1446,1819.0,1.0,100.47
1447,1978.0,1.0,120.36
1448,1721.0,1.0,117.46
1449,1792.0,1.0,129.09
1450,1939.0,1.0,87.25
1451,1936.0,1.0,40.09
1452,1900.0,1.0,498.04
1453,2279.0,1.0,478.96
1454,1809.0,1.0,91.19
1455,2210.0,1.0,80.12
1456,2233.0,1.0,108.21
1457,2275.0,1.0,84.99
1458,1849.0,1.0,80.15
1459,2046.0,1.0,662.85
1460,1871.0,1.0,103.51
1461,1763.0,1.0,1769.28
1462,1972.0,1.0,135.08
1463,2158.0,1.0,177.44
1464,1840.0,1.0,243.95
1465,1928.0,1.0,99.3
1466,1975.0,1.0,62.51
1467,2069.0,1.0,267.16
1468,1796.0,1.0,106.3
1469,1889.0,1.0,90.28
1470,1994.0,1.0,97.71
1471,1817.0,1.0,116.72
1472,1797.0,3.0,153.45999999999998
1473,1815.0,1.0,241.15
1474,1903.0,1.0,61.62
1475,2151.0,1.0,56.69
1476,1714.0,1.0,228.96
1477,1722.0,1.0,51.03
1478,1725.0,1.0,76.51
1479,1977.0,1.0,96.82
1480,1896.0,1.0,458.58
1481,2094.0,1.0,189.42
1482,2229.0,1.0,47.68
1483,1725.0,1.0,801.32
1484,1700.0,1.0,119.42
1485,2079.0,1.0,32.09
1486,1777.0,1.0,347.79
1487,2234.0,1.0,1355.73
1488,1952.0,1.0,86.74
1489,1786.0,1.0,96.26
1490,1786.0,1.0,22.7
1491,1719.0,1.0,38.36
1492,2148.0,1.0,285.64
1493,1803.0,1.0,165.04
1494,2111.0,1.0,184.4
1495,2220.0,1.0,75.53
1496,1917.0,1.0,106.87
1497,1915.0,1.0,124.51
1498,1736.0,1.0,63.83
1499,2045.0,1.0,120.49
1500,2110.0,1.0,64.09
1501,1801.0,1.0,144.58
1502,2085.0,1.0,125.42
1503,1990.0,1.0,106.38
1504,1974.0,1.0,71.66
1505,2176.0,1.0,47.47
1506,2253.0,1.0,49.51
1507,1728.0,1.0,99.65
1508,1713.0,1.0,30.73
1509,1769.0,1.0,195.17
1510,1825.0,1.0,704.8
1511,1867.0,1.0,34.23
1512,1859.0,1.0,77.29
1513,1995.0,1.0,118.17
1514,1840.0,1.0,133.75
1515,2212.0,1.0,38.95
1516,1887.0,1.0,66.11
1517,1744.0,1.0,128.84
1518,1808.0,1.0,237.16
1519,2112.0,1.0,147.38
1520,2107.0,2.0,697.25
1521,1978.0,1.0,31.82
1522,1743.0,1.0,73.49
1523,1846.0,1.0,93.85
1524,2010.0,1.0,106.29
1525,2014.0,1.0,241.81
1526,1847.0,1.0,53.52
1527,1731.0,1.0,122.83
1528,1867.0,1.0,28.59
1529,1711.0,1.0,24.29
1530,1918.0,1.0,72.75
1531,1973.0,1.0,64.0
1532,1749.0,1.0,117.79
1533,1896.0,1.0,66.69
1534,2211.0,1.0,114.79
1535,1829.0,1.0,221.47
1536,1703.0,1.0,98.26
1537,2250.0,1.0,36.25
1538,2204.0,1.0,86.79
1539,1706.0,1.0,32.72
1540,1803.0,1.0,109.07
1541,1893.0,1.0,725.99
1542,2086.0,1.0,117.94
1543,1747.0,1.0,197.35
1544,1844.0,1.0,70.14
1545,2136.0,2.0,387.39
1546,1917.0,1.0,415.54
1547,1799.0,1.0,69.37
1548,2279.0,1.0,15.71
1549,1854.0,1.0,315.4
1550,1744.0,1.0,123.49
1551,1776.0,1.0,129.19
1552,1812.0,1.0,211.03
1553,1784.0,1.0,84.44
1554,1777.0,1.0,59.28
1555,1872.0,1.0,55.04
1556,1865.0,1.0,56.39
1557,1761.0,1.0,81.17
1558,1809.0,1.0,168.15
1559,2072.0,1.0,100.96
1560,2154.0,1.0,29.85
1561,1713.0,1.0,841.16
1562,1734.0,1.0,495.93
1563,1775.0,1.0,86.58
1564,1846.0,1.0,92.36
1565,1714.0,1.0,70.49
1566,1821.0,1.0,33.23
1567,1937.0,1.0,35.69
1568,2109.0,1.0,102.4
1569,1861.0,1.0,62.69
1570,1995.0,1.0,136.99
1571,2049.0,1.0,300.28
1572,1812.0,1.0,82.08
1573,1953.0,1.0,116.12
1574,1860.0,1.0,48.21
1575,1756.0,1.0,141.56
1576,2138.0,1.0,106.29
1577,1924.0,1.0,124.4
1578,2200.0,1.0,288.46
1579,2001.0,1.0,428.47
1580,2168.0,1.0,237.3
1581,2133.0,1.0,103.08
1582,1799.0,1.0,54.73
1583,1760.0,1.0,68.05
1584,1742.0,1.0,70.89
1585,1808.0,1.0,118.5
1586,1833.0,1.0,128.25
1587,1716.0,1.0,86.58
1588,2100.0,1.0,190.75
1589,1854.0,1.0,584.42
1590,1955.0,1.0,822.16
1591,2114.0,1.0,28.68
1592,1733.0,1.0,74.51
1593,2087.0,1.0,91.16
1594,1856.0,1.0,116.57
1595,1714.0,1.0,138.1
1596,1769.0,1.0,349.28
1597,1824.0,1.0,71.58
1598,1977.0,1.0,66.67
1599,1939.0,1.0,519.64
1600,2152.0,1.0,127.22
1601,1964.0,1.0,200.13
1602,1828.0,1.0,289.22
1603,1872.0,1.0,304.67
1604,2091.0,1.0,1241.19
1605,1785.0,1.0,573.39
1606,1762.0,1.0,147.81
1607,1853.0,1.0,101.62
1608,1768.0,1.0,386.76
1609,1976.0,1.0,88.76
1610,1830.0,1.0,308.28
1611,2222.0,1.0,51.42
1612,1928.0,1.0,146.09
1613,1984.0,1.0,215.14
1614,1720.0,1.0,1050.36
1615,2056.0,2.0,384.17
1616,2191.0,1.0,93.31
1617,2200.0,1.0,39.69
1618,1867.0,1.0,162.55
1619,2148.0,1.0,161.37
1620,2271.0,1.0,37.86
1621,2208.0,1.0,100.3
1622,1898.0,1.0,342.02
1623,1808.0,1.0,75.84
1624,1806.0,1.0,65.22
1625,1846.0,1.0,33.38
1626,2127.0,1.0,125.52
1627,2191.0,1.0,30.86
1628,1864.0,1.0,157.95
1629,2157.0,1.0,33.17
1630,1996.0,2.0,178.95
1631,2003.0,1.0,83.41
1632,2184.0,1.0,475.26
1633,1832.0,1.0,60.7
1634,1782.0,1.0,98.34
1635,2010.0,1.0,191.75
1636,1803.0,1.0,194.9
1637,1725.0,1.0,58.37
1638,1870.0,1.0,196.67
1639,1724.0,1.0,1078.08
1640,1726.0,1.0,190.69
1641,1903.0,1.0,91.86
1642,1863.0,1.0,89.96
1643,1718.0,1.0,119.19
1644,1893.0,1.0,69.65
1645,2104.0,1.0,131.34
1646,1717.0,1.0,180.44
1647,2019.0,1.0,47.79
1648,1824.0,1.0,110.55
1649,1890.0,1.0,33.11
1650,1770.0,1.0,98.61
1651,2093.0,1.0,65.6
1652,1809.0,1.0,62.31
1653,2022.0,1.0,220.89
1654,1756.0,1.0,169.15
1655,2108.0,1.0,115.89
1656,2125.0,1.0,68.63
1657,1981.0,1.0,378.02
1658,1931.0,1.0,147.15
1659,2241.0,1.0,30.68
1660,1970.0,1.0,64.0
1661,1978.0,1.0,64.07
1662,2041.0,1.0,77.57
1663,1742.0,1.0,162.62
1664,2023.0,1.0,207.27
1665,2078.0,1.0,104.37
1666,1988.0,1.0,86.15
1667,1976.0,1.0,453.72
1668,1928.0,1.0,36.0
1669,1813.0,1.0,125.5
1670,1781.0,1.0,245.45
1671,1725.0,1.0,670.47
1672,1791.0,1.0,227.38
1673,1971.0,1.0,34.69
1674,1963.0,1.0,67.73
1675,1782.0,1.0,30.23
1676,1861.0,1.0,155.64
1677,1848.0,1.0,82.92
1678,2177.0,1.0,103.37
1679,2287.0,1.0,49.72
1680,1883.0,1.0,106.78
1681,1835.0,1.0,133.75
1682,2153.0,1.0,504.3
1683,2157.0,1.0,126.81
1684,1804.0,1.0,163.24
1685,2049.0,1.0,43.0
1686,1977.0,1.0,133.48
1687,1741.0,1.0,265.6
1688,2194.0,1.0,77.84
1689,2058.0,1.0,46.53
1690,2230.0,1.0,187.74
1691,1826.0,1.0,114.85
1692,1721.0,1.0,154.05
1693,2203.0,1.0,65.05
1694,2164.0,1.0,75.39
1695,1785.0,1.0,59.82
1696,1952.0,1.0,94.4
1697,1978.0,1.0,135.49
1698,1909.0,1.0,236.0
1699,2255.0,1.0,93.31
1700,1734.0,1.0,72.18
1701,1856.0,1.0,147.74
1702,2236.0,1.0,273.62
1703,1909.0,2.0,255.79
1704,1785.0,1.0,204.24
1705,2249.0,1.0,86.18
1706,1988.0,1.0,576.0
1707,1833.0,1.0,53.9
1708,1915.0,1.0,142.1
1709,2120.0,1.0,77.32
1710,1999.0,1.0,279.7
1711,1817.0,1.0,194.3
1712,1878.0,1.0,116.94
1713,2147.0,1.0,34.75
1714,2157.0,1.0,156.64
1715,1803.0,1.0,58.79
1716,2176.0,1.0,152.39
1717,1823.0,1.0,73.78
1718,1742.0,1.0,44.78
1719,2029.0,1.0,131.56
1720,1793.0,1.0,596.95
1721,2076.0,1.0,36.85
1722,2034.0,1.0,31.75
1723,1872.0,1.0,188.51
1724,2180.0,1.0,105.95
1725,1746.0,1.0,137.98
1726,1903.0,1.0,44.61
1727,1857.0,1.0,150.04
1728,1881.0,1.0,54.36
1729,1978.0,1.0,261.16
1730,2192.0,1.0,32.52
1731,1769.0,1.0,372.76
1732,2017.0,1.0,190.86
1733,2085.0,2.0,596.39
1734,1929.0,1.0,162.35
1735,1860.0,1.0,125.66
1736,1866.0,1.0,82.33
1737,2238.0,1.0,161.05
1738,1806.0,1.0,213.73
1739,2162.0,1.0,116.94
1740,1944.0,1.0,36.35
1741,1744.0,1.0,62.64
1742,2007.0,1.0,333.51
1743,1723.0,1.0,104.79
1744,1834.0,1.0,37.22
1745,1988.0,1.0,121.09
1746,1790.0,1.0,220.81
1747,1846.0,1.0,120.09
1748,1869.0,1.0,57.83
1749,1718.0,1.0,111.35
1750,1803.0,1.0,309.16
1751,1788.0,1.0,22.29
1752,2191.0,1.0,483.67
1753,1727.0,1.0,101.79
1754,1881.0,1.0,49.73
1755,1805.0,1.0,213.76
1756,1917.0,2.0,199.76
1757,2137.0,1.0,246.36
1758,2188.0,1.0,24.96
1759,1735.0,1.0,85.58
1760,2288.0,1.0,141.48
1761,2000.0,1.0,242.8
1762,2072.0,1.0,461.77
1763,1768.0,1.0,70.89
1764,1862.0,1.0,104.22
1765,1928.0,1.0,413.48
1766,1971.0,1.0,266.3
1767,1999.0,1.0,55.24
1768,2136.0,1.0,200.0
1769,1802.0,1.0,17.29
1770,2233.0,1.0,154.65
1771,1905.0,1.0,31.28
1772,1923.0,1.0,67.53
1773,1980.0,1.0,1099.56
1774,2003.0,1.0,798.5
1775,2018.0,1.0,60.75
1776,2288.0,1.0,44.42
1777,1828.0,1.0,113.82
1778,1826.0,1.0,68.18
1779,1777.0,1.0,42.19
1780,1748.0,1.0,148.18
1781,1709.0,1.0,598.15
1782,2093.0,1.0,172.52
1783,1895.0,1.0,72.73
1784,1978.0,1.0,39.81
1785,2167.0,1.0,804.33
1786,1780.0,1.0,286.9
1787,1914.0,1.0,203.06
1788,1814.0,1.0,53.81
1789,1786.0,1.0,155.85
1790,1931.0,1.0,319.11
1791,1813.0,1.0,419.94
1792,1727.0,1.0,144.82
1793,1778.0,1.0,48.3
1794,1895.0,1.0,153.09
1795,1779.0,1.0,19.39
1796,1827.0,1.0,113.65
1797,2065.0,1.0,2092.75
1798,1946.0,1.0,203.67
1799,1889.0,1.0,53.0
